"flow_id,""device"",""date"",""flow"""
"4294888,""202035132"",""2024-06-20 22:29:55+01"",""4.960"""
"4294889,""202035132"",""2024-06-20 22:14:55+01"",""3.920"""
"4294890,""202035132"",""2024-06-20 21:59:55+01"",""3.920"""
"4294891,""202035132"",""2024-06-20 21:44:55+01"",""4.160"""
"4294892,""202035132"",""2024-06-20 21:29:55+01"",""4.160"""
"4294893,""202035132"",""2024-06-20 21:15:04+01"",""4.800"""
"4293154,""202035132"",""2024-06-20 20:59:15+01"",""6.000"""
"4293155,""202035132"",""2024-06-20 20:44:15+01"",""5.160"""
"4293156,""202035132"",""2024-06-20 20:29:15+01"",""4.360"""
"4293157,""202035132"",""2024-06-20 20:14:15+01"",""5.840"""
"4293158,""202035132"",""2024-06-20 19:59:15+01"",""4.520"""
"4293159,""202035132"",""2024-06-20 19:44:15+01"",""4.640"""
"4293160,""202035132"",""2024-06-20 19:29:15+01"",""7.200"""
"4293161,""202035132"",""2024-06-20 19:14:15+01"",""5.480"""
"4293162,""202035132"",""2024-06-20 18:59:15+01"",""5.360"""
"4293163,""202035132"",""2024-06-20 18:44:15+01"",""5.320"""
"4293164,""202035132"",""2024-06-20 18:29:15+01"",""4.240"""
"4293165,""202035132"",""2024-06-20 18:14:15+01"",""4.040"""
"4293166,""202035132"",""2024-06-20 17:59:15+01"",""5.000"""
"4293167,""202035132"",""2024-06-20 17:44:15+01"",""5.080"""
"4293168,""202035132"",""2024-06-20 17:29:15+01"",""4.080"""
"4293169,""202035132"",""2024-06-20 17:14:23+01"",""4.440"""
"4290761,""202035132"",""2024-06-20 16:58:35+01"",""4.040"""
"4290762,""202035132"",""2024-06-20 16:43:35+01"",""4.960"""
"4290763,""202035132"",""2024-06-20 16:28:35+01"",""6.040"""
"4290764,""202035132"",""2024-06-20 16:13:35+01"",""7.760"""
"4290765,""202035132"",""2024-06-20 15:58:35+01"",""6.400"""
"4290766,""202035132"",""2024-06-20 15:43:35+01"",""4.960"""
"4290767,""202035132"",""2024-06-20 15:28:35+01"",""3.680"""
"4290768,""202035132"",""2024-06-20 15:13:35+01"",""3.400"""
"4290769,""202035132"",""2024-06-20 14:58:35+01"",""4.160"""
"4290770,""202035132"",""2024-06-20 14:43:35+01"",""4.080"""
"4290771,""202035132"",""2024-06-20 14:28:35+01"",""3.880"""
"4290772,""202035132"",""2024-06-20 14:13:35+01"",""4.200"""
"4290773,""202035132"",""2024-06-20 13:58:35+01"",""5.000"""
"4290774,""202035132"",""2024-06-20 13:43:35+01"",""4.480"""
"4290775,""202035132"",""2024-06-20 13:28:35+01"",""4.080"""
"4290776,""202035132"",""2024-06-20 13:13:44+01"",""5.000"""
"4288504,""202035132"",""2024-06-20 12:57:53+01"",""6.560"""
"4288505,""202035132"",""2024-06-20 12:42:53+01"",""7.240"""
"4288506,""202035132"",""2024-06-20 12:27:53+01"",""4.720"""
"4288507,""202035132"",""2024-06-20 12:12:53+01"",""4.320"""
"4288508,""202035132"",""2024-06-20 11:57:53+01"",""5.080"""
"4288509,""202035132"",""2024-06-20 11:42:53+01"",""7.200"""
"4288510,""202035132"",""2024-06-20 11:27:53+01"",""5.800"""
"4288511,""202035132"",""2024-06-20 11:12:53+01"",""5.800"""
"4288512,""202035132"",""2024-06-20 10:57:53+01"",""5.800"""
"4288513,""202035132"",""2024-06-20 10:42:53+01"",""5.040"""
"4288514,""202035132"",""2024-06-20 10:27:53+01"",""4.320"""
"4288515,""202035132"",""2024-06-20 10:12:53+01"",""4.480"""
"4288516,""202035132"",""2024-06-20 09:57:53+01"",""5.080"""
"4288517,""202035132"",""2024-06-20 09:42:53+01"",""5.280"""
"4288518,""202035132"",""2024-06-20 09:27:53+01"",""4.640"""
"4288519,""202035132"",""2024-06-20 09:13:01+01"",""5.000"""
"4286359,""202035132"",""2024-06-20 08:57:16+01"",""4.640"""
"4286360,""202035132"",""2024-06-20 08:42:16+01"",""6.120"""
"4286361,""202035132"",""2024-06-20 08:27:16+01"",""5.600"""
"4286362,""202035132"",""2024-06-20 08:12:16+01"",""4.760"""
"4286363,""202035132"",""2024-06-20 07:57:16+01"",""5.600"""
"4286364,""202035132"",""2024-06-20 07:42:16+01"",""4.560"""
"4286365,""202035132"",""2024-06-20 07:27:16+01"",""4.440"""
"4286366,""202035132"",""2024-06-20 07:12:16+01"",""4.120"""
"4286367,""202035132"",""2024-06-20 06:57:16+01"",""3.120"""
"4286368,""202035132"",""2024-06-20 06:42:16+01"",""3.520"""
"4286369,""202035132"",""2024-06-20 06:27:16+01"",""3.360"""
"4286370,""202035132"",""2024-06-20 06:12:16+01"",""1.840"""
"4286371,""202035132"",""2024-06-20 05:57:16+01"",""1.120"""
"4286372,""202035132"",""2024-06-20 05:42:16+01"",""0.800"""
"4286373,""202035132"",""2024-06-20 05:27:16+01"",""1.080"""
"4286374,""202035132"",""2024-06-20 05:12:24+01"",""0.600"""
"4284097,""202035132"",""2024-06-20 04:56:35+01"",""0.680"""
"4284098,""202035132"",""2024-06-20 04:41:35+01"",""0.600"""
"4284099,""202035132"",""2024-06-20 04:26:35+01"",""0.440"""
"4284100,""202035132"",""2024-06-20 04:11:35+01"",""0.520"""
"4284101,""202035132"",""2024-06-20 03:56:35+01"",""0.640"""
"4284102,""202035132"",""2024-06-20 03:41:35+01"",""0.600"""
"4284103,""202035132"",""2024-06-20 03:26:35+01"",""0.560"""
"4284104,""202035132"",""2024-06-20 03:11:35+01"",""0.520"""
"4284105,""202035132"",""2024-06-20 02:56:35+01"",""1.480"""
"4284106,""202035132"",""2024-06-20 02:41:35+01"",""4.880"""
"4284107,""202035132"",""2024-06-20 02:26:35+01"",""4.360"""
"4284108,""202035132"",""2024-06-20 02:11:35+01"",""3.400"""
"4284109,""202035132"",""2024-06-20 01:56:35+01"",""0.920"""
"4284110,""202035132"",""2024-06-20 01:41:35+01"",""0.800"""
"4284111,""202035132"",""2024-06-20 01:26:35+01"",""0.640"""
"4284112,""202035132"",""2024-06-20 01:11:44+01"",""0.720"""
"4282047,""202035132"",""2024-06-20 00:55:55+01"",""0.640"""
"4282048,""202035132"",""2024-06-20 00:40:55+01"",""0.960"""
"4282049,""202035132"",""2024-06-20 00:25:55+01"",""0.880"""
"4282050,""202035132"",""2024-06-20 00:10:55+01"",""2.320"""
"4282051,""202035132"",""2024-06-19 23:55:55+01"",""3.320"""
"4282052,""202035132"",""2024-06-19 23:40:55+01"",""3.120"""
"4282053,""202035132"",""2024-06-19 23:25:55+01"",""3.600"""
"4282054,""202035132"",""2024-06-19 23:10:55+01"",""3.280"""
"4282055,""202035132"",""2024-06-19 22:55:55+01"",""4.600"""
"4282056,""202035132"",""2024-06-19 22:40:55+01"",""5.560"""
"4282057,""202035132"",""2024-06-19 22:25:55+01"",""3.880"""
"4282058,""202035132"",""2024-06-19 22:10:55+01"",""3.120"""
"4282059,""202035132"",""2024-06-19 21:55:55+01"",""3.320"""
"4282060,""202035132"",""2024-06-19 21:40:55+01"",""4.040"""
"4282061,""202035132"",""2024-06-19 21:25:55+01"",""3.560"""
"4282062,""202035132"",""2024-06-19 21:11:04+01"",""3.720"""
"4280325,""202035132"",""2024-06-19 20:55:15+01"",""3.640"""
"4280326,""202035132"",""2024-06-19 20:40:15+01"",""3.880"""
"4280327,""202035132"",""2024-06-19 20:25:15+01"",""4.000"""
"4280328,""202035132"",""2024-06-19 20:10:15+01"",""4.160"""
"4280329,""202035132"",""2024-06-19 19:55:15+01"",""4.360"""
"4280330,""202035132"",""2024-06-19 19:40:15+01"",""4.200"""
"4280331,""202035132"",""2024-06-19 19:25:15+01"",""5.120"""
"4280332,""202035132"",""2024-06-19 19:10:15+01"",""4.840"""
"4280333,""202035132"",""2024-06-19 18:55:15+01"",""4.320"""
"4280334,""202035132"",""2024-06-19 18:40:15+01"",""3.600"""
"4280335,""202035132"",""2024-06-19 18:25:15+01"",""3.280"""
"4280336,""202035132"",""2024-06-19 18:10:15+01"",""4.640"""
"4280337,""202035132"",""2024-06-19 17:55:15+01"",""5.840"""
"4280338,""202035132"",""2024-06-19 17:40:15+01"",""5.280"""
"4280339,""202035132"",""2024-06-19 17:25:15+01"",""3.960"""
"4280340,""202035132"",""2024-06-19 17:10:24+01"",""4.160"""
"4278030,""202035132"",""2024-06-19 16:54:35+01"",""3.520"""
"4278031,""202035132"",""2024-06-19 16:39:35+01"",""5.760"""
"4278032,""202035132"",""2024-06-19 16:24:35+01"",""4.360"""
"4278033,""202035132"",""2024-06-19 16:09:35+01"",""3.880"""
"4278034,""202035132"",""2024-06-19 15:54:35+01"",""4.160"""
"4278035,""202035132"",""2024-06-19 15:39:35+01"",""4.400"""
"4278036,""202035132"",""2024-06-19 15:24:35+01"",""3.360"""
"4278037,""202035132"",""2024-06-19 15:09:35+01"",""3.160"""
"4278038,""202035132"",""2024-06-19 14:54:35+01"",""3.920"""
"4278039,""202035132"",""2024-06-19 14:39:35+01"",""4.080"""
"4278040,""202035132"",""2024-06-19 14:24:35+01"",""4.200"""
"4278041,""202035132"",""2024-06-19 14:09:35+01"",""4.200"""
"4278042,""202035132"",""2024-06-19 13:54:35+01"",""3.520"""
"4278043,""202035132"",""2024-06-19 13:39:35+01"",""4.120"""
"4278044,""202035132"",""2024-06-19 13:24:35+01"",""3.680"""
"4278045,""202035132"",""2024-06-19 13:09:44+01"",""4.640"""
"4275621,""202035132"",""2024-06-19 12:53:55+01"",""4.720"""
"4275622,""202035132"",""2024-06-19 12:38:55+01"",""4.000"""
"4275623,""202035132"",""2024-06-19 12:23:55+01"",""5.760"""
"4275624,""202035132"",""2024-06-19 12:08:55+01"",""9.000"""
"4275625,""202035132"",""2024-06-19 11:53:55+01"",""7.160"""
"4275626,""202035132"",""2024-06-19 11:38:55+01"",""6.680"""
"4275627,""202035132"",""2024-06-19 11:23:55+01"",""5.920"""
"4275628,""202035132"",""2024-06-19 11:08:55+01"",""5.680"""
"4275629,""202035132"",""2024-06-19 10:53:55+01"",""4.240"""
"4275630,""202035132"",""2024-06-19 10:38:55+01"",""3.720"""
"4275631,""202035132"",""2024-06-19 10:23:55+01"",""4.480"""
"4275632,""202035132"",""2024-06-19 10:08:55+01"",""5.200"""
"4275633,""202035132"",""2024-06-19 09:53:55+01"",""5.760"""
"4275634,""202035132"",""2024-06-19 09:38:55+01"",""5.080"""
"4275635,""202035132"",""2024-06-19 09:23:55+01"",""5.040"""
"4275636,""202035132"",""2024-06-19 09:09:04+01"",""4.560"""
"4273571,""202035132"",""2024-06-19 08:53:15+01"",""4.680"""
"4273572,""202035132"",""2024-06-19 08:38:15+01"",""5.400"""
"4273573,""202035132"",""2024-06-19 08:23:15+01"",""5.320"""
"4273574,""202035132"",""2024-06-19 08:08:15+01"",""4.720"""
"4273575,""202035132"",""2024-06-19 07:53:15+01"",""5.360"""
"4273576,""202035132"",""2024-06-19 07:38:15+01"",""4.920"""
"4273577,""202035132"",""2024-06-19 07:23:15+01"",""4.240"""
"4273578,""202035132"",""2024-06-19 07:08:15+01"",""4.440"""
"4273579,""202035132"",""2024-06-19 06:53:15+01"",""4.400"""
"4273580,""202035132"",""2024-06-19 06:38:15+01"",""3.640"""
"4273581,""202035132"",""2024-06-19 06:23:15+01"",""3.360"""
"4273582,""202035132"",""2024-06-19 06:08:15+01"",""2.440"""
"4273583,""202035132"",""2024-06-19 05:53:15+01"",""1.200"""
"4273584,""202035132"",""2024-06-19 05:38:15+01"",""1.360"""
"4273585,""202035132"",""2024-06-19 05:23:15+01"",""1.080"""
"4273586,""202035132"",""2024-06-19 05:08:23+01"",""1.360"""
"4271560,""202035132"",""2024-06-19 04:52:36+01"",""1.040"""
"4271561,""202035132"",""2024-06-19 04:37:36+01"",""0.880"""
"4271562,""202035132"",""2024-06-19 04:22:36+01"",""1.040"""
"4271563,""202035132"",""2024-06-19 04:07:36+01"",""1.040"""
"4271564,""202035132"",""2024-06-19 03:52:36+01"",""1.120"""
"4271565,""202035132"",""2024-06-19 03:37:36+01"",""1.040"""
"4271566,""202035132"",""2024-06-19 03:22:36+01"",""1.080"""
"4271567,""202035132"",""2024-06-19 03:07:36+01"",""1.120"""
"4271568,""202035132"",""2024-06-19 02:52:36+01"",""3.000"""
"4271569,""202035132"",""2024-06-19 02:37:36+01"",""5.000"""
"4271570,""202035132"",""2024-06-19 02:22:36+01"",""4.400"""
"4271571,""202035132"",""2024-06-19 02:07:36+01"",""2.800"""
"4271572,""202035132"",""2024-06-19 01:52:36+01"",""1.080"""
"4271573,""202035132"",""2024-06-19 01:37:36+01"",""1.200"""
"4271574,""202035132"",""2024-06-19 01:22:36+01"",""1.800"""
"4271575,""202035132"",""2024-06-19 01:07:44+01"",""1.480"""
"4269333,""202035132"",""2024-06-19 00:51:55+01"",""1.600"""
"4269334,""202035132"",""2024-06-19 00:36:55+01"",""1.800"""
"4269335,""202035132"",""2024-06-19 00:21:55+01"",""1.720"""
"4269336,""202035132"",""2024-06-19 00:06:55+01"",""3.960"""
"4269337,""202035132"",""2024-06-18 23:51:55+01"",""3.840"""
"4269338,""202035132"",""2024-06-18 23:36:55+01"",""3.560"""
"4269339,""202035132"",""2024-06-18 23:21:55+01"",""4.160"""
"4269340,""202035132"",""2024-06-18 23:06:55+01"",""4.040"""
"4269341,""202035132"",""2024-06-18 22:51:55+01"",""6.280"""
"4269342,""202035132"",""2024-06-18 22:36:55+01"",""5.440"""
"4269343,""202035132"",""2024-06-18 22:21:55+01"",""3.880"""
"4269344,""202035132"",""2024-06-18 22:06:55+01"",""4.600"""
"4269345,""202035132"",""2024-06-18 21:51:55+01"",""3.640"""
"4269346,""202035132"",""2024-06-18 21:36:55+01"",""4.160"""
"4269347,""202035132"",""2024-06-18 21:21:55+01"",""4.400"""
"4269348,""202035132"",""2024-06-18 21:07:04+01"",""5.280"""
"4267437,""202035132"",""2024-06-18 20:51:16+01"",""4.440"""
"4267438,""202035132"",""2024-06-18 20:36:16+01"",""4.360"""
"4267439,""202035132"",""2024-06-18 20:21:16+01"",""5.240"""
"4267440,""202035132"",""2024-06-18 20:06:16+01"",""4.840"""
"4267441,""202035132"",""2024-06-18 19:51:16+01"",""5.760"""
"4267442,""202035132"",""2024-06-18 19:36:16+01"",""8.080"""
"4267443,""202035132"",""2024-06-18 19:21:16+01"",""5.080"""
"4267444,""202035132"",""2024-06-18 19:06:16+01"",""4.280"""
"4267445,""202035132"",""2024-06-18 18:51:16+01"",""5.200"""
"4267446,""202035132"",""2024-06-18 18:36:16+01"",""6.560"""
"4267447,""202035132"",""2024-06-18 18:21:16+01"",""5.120"""
"4267448,""202035132"",""2024-06-18 18:06:16+01"",""5.840"""
"4267449,""202035132"",""2024-06-18 17:51:16+01"",""8.160"""
"4267450,""202035132"",""2024-06-18 17:36:16+01"",""5.720"""
"4267451,""202035132"",""2024-06-18 17:21:16+01"",""4.120"""
"4267452,""202035132"",""2024-06-18 17:06:24+01"",""4.960"""
"4264926,""202035132"",""2024-06-18 16:50:35+01"",""5.000"""
"4264927,""202035132"",""2024-06-18 16:35:35+01"",""5.280"""
"4264928,""202035132"",""2024-06-18 16:20:35+01"",""4.320"""
"4264929,""202035132"",""2024-06-18 16:05:35+01"",""5.360"""
"4264930,""202035132"",""2024-06-18 15:50:35+01"",""4.880"""
"4264931,""202035132"",""2024-06-18 15:35:35+01"",""3.720"""
"4264932,""202035132"",""2024-06-18 15:20:35+01"",""4.760"""
"4264933,""202035132"",""2024-06-18 15:05:35+01"",""4.120"""
"4264934,""202035132"",""2024-06-18 14:50:35+01"",""4.400"""
"4264935,""202035132"",""2024-06-18 14:35:35+01"",""4.720"""
"4264936,""202035132"",""2024-06-18 14:20:35+01"",""4.960"""
"4264937,""202035132"",""2024-06-18 14:05:35+01"",""5.120"""
"4264938,""202035132"",""2024-06-18 13:50:35+01"",""4.880"""
"4264939,""202035132"",""2024-06-18 13:35:35+01"",""5.320"""
"4264940,""202035132"",""2024-06-18 13:20:35+01"",""4.680"""
"4264941,""202035132"",""2024-06-18 13:05:44+01"",""5.680"""
"4262639,""202035132"",""2024-06-18 12:49:56+01"",""7.000"""
"4262640,""202035132"",""2024-06-18 12:34:56+01"",""7.200"""
"4262641,""202035132"",""2024-06-18 12:19:56+01"",""6.880"""
"4262642,""202035132"",""2024-06-18 12:04:56+01"",""8.240"""
"4262643,""202035132"",""2024-06-18 11:49:56+01"",""6.520"""
"4262644,""202035132"",""2024-06-18 11:34:56+01"",""4.760"""
"4262645,""202035132"",""2024-06-18 11:19:56+01"",""4.960"""
"4262646,""202035132"",""2024-06-18 11:04:56+01"",""5.040"""
"4262647,""202035132"",""2024-06-18 10:49:56+01"",""4.960"""
"4262648,""202035132"",""2024-06-18 10:34:56+01"",""5.160"""
"4262649,""202035132"",""2024-06-18 10:19:56+01"",""5.960"""
"4262650,""202035132"",""2024-06-18 10:04:56+01"",""7.000"""
"4262651,""202035132"",""2024-06-18 09:49:56+01"",""5.200"""
"4262652,""202035132"",""2024-06-18 09:34:56+01"",""4.360"""
"4262653,""202035132"",""2024-06-18 09:19:56+01"",""4.400"""
"4262654,""202035132"",""2024-06-18 09:04:59+01"",""4.720"""
"4260550,""202035132"",""2024-06-18 08:49:15+01"",""3.960"""
"4260551,""202035132"",""2024-06-18 08:34:15+01"",""5.880"""
"4260552,""202035132"",""2024-06-18 08:19:15+01"",""4.720"""
"4260553,""202035132"",""2024-06-18 08:04:15+01"",""4.240"""
"4260554,""202035132"",""2024-06-18 07:49:15+01"",""4.760"""
"4260555,""202035132"",""2024-06-18 07:34:15+01"",""4.360"""
"4260556,""202035132"",""2024-06-18 07:19:15+01"",""3.800"""
"4260557,""202035132"",""2024-06-18 07:04:15+01"",""3.520"""
"4260558,""202035132"",""2024-06-18 06:49:15+01"",""3.360"""
"4260559,""202035132"",""2024-06-18 06:34:15+01"",""3.080"""
"4260560,""202035132"",""2024-06-18 06:19:15+01"",""2.400"""
"4260561,""202035132"",""2024-06-18 06:04:15+01"",""0.880"""
"4260562,""202035132"",""2024-06-18 05:49:15+01"",""0.840"""
"4260563,""202035132"",""2024-06-18 05:34:15+01"",""0.760"""
"4260564,""202035132"",""2024-06-18 05:19:15+01"",""0.640"""
"4260565,""202035132"",""2024-06-18 05:04:24+01"",""0.840"""
"4258577,""202035132"",""2024-06-18 04:48:36+01"",""0.560"""
"4258578,""202035132"",""2024-06-18 04:33:36+01"",""0.640"""
"4258579,""202035132"",""2024-06-18 04:18:36+01"",""0.600"""
"4258580,""202035132"",""2024-06-18 04:03:36+01"",""0.520"""
"4258581,""202035132"",""2024-06-18 03:48:36+01"",""0.800"""
"4258582,""202035132"",""2024-06-18 03:33:36+01"",""0.720"""
"4258583,""202035132"",""2024-06-18 03:18:36+01"",""0.720"""
"4258584,""202035132"",""2024-06-18 03:03:36+01"",""0.600"""
"4258585,""202035132"",""2024-06-18 02:48:36+01"",""3.920"""
"4258586,""202035132"",""2024-06-18 02:33:36+01"",""4.840"""
"4258587,""202035132"",""2024-06-18 02:18:36+01"",""4.320"""
"4258588,""202035132"",""2024-06-18 02:03:36+01"",""1.520"""
"4258589,""202035132"",""2024-06-18 01:48:36+01"",""0.560"""
"4258590,""202035132"",""2024-06-18 01:33:36+01"",""0.600"""
"4258591,""202035132"",""2024-06-18 01:18:36+01"",""0.840"""
"4258592,""202035132"",""2024-06-18 01:03:44+01"",""1.320"""
"4256441,""202035132"",""2024-06-18 00:47:45+01"",""0.960"""
"4256442,""202035132"",""2024-06-18 00:32:45+01"",""1.000"""
"4256443,""202035132"",""2024-06-18 00:17:45+01"",""2.920"""
"4256444,""202035132"",""2024-06-18 00:02:45+01"",""5.080"""
"4256445,""202035132"",""2024-06-17 23:47:45+01"",""3.880"""
"4256446,""202035132"",""2024-06-17 23:32:45+01"",""2.960"""
"4256447,""202035132"",""2024-06-17 23:17:45+01"",""4.320"""
"4256448,""202035132"",""2024-06-17 23:02:45+01"",""3.200"""
"4256449,""202035132"",""2024-06-17 22:47:45+01"",""6.840"""
"4256450,""202035132"",""2024-06-17 22:32:45+01"",""5.240"""
"4256451,""202035132"",""2024-06-17 22:17:45+01"",""4.320"""
"4256452,""202035132"",""2024-06-17 22:02:45+01"",""4.080"""
"4256453,""202035132"",""2024-06-17 21:47:45+01"",""4.880"""
"4256454,""202035132"",""2024-06-17 21:32:45+01"",""4.360"""
"4256455,""202035132"",""2024-06-17 21:17:45+01"",""4.760"""
"4256456,""202035132"",""2024-06-17 21:02:53+01"",""6.960"""
"4254475,""202035132"",""2024-06-17 20:47:05+01"",""7.560"""
"4254476,""202035132"",""2024-06-17 20:32:05+01"",""7.360"""
"4254477,""202035132"",""2024-06-17 20:17:05+01"",""7.720"""
"4254478,""202035132"",""2024-06-17 20:02:05+01"",""7.800"""
"4254479,""202035132"",""2024-06-17 19:47:05+01"",""5.520"""
"4254480,""202035132"",""2024-06-17 19:32:05+01"",""6.240"""
"4254481,""202035132"",""2024-06-17 19:17:05+01"",""4.880"""
"4254482,""202035132"",""2024-06-17 19:02:05+01"",""5.160"""
"4254483,""202035132"",""2024-06-17 18:47:05+01"",""5.840"""
"4254484,""202035132"",""2024-06-17 18:32:05+01"",""8.000"""
"4254485,""202035132"",""2024-06-17 18:17:05+01"",""7.000"""
"4254486,""202035132"",""2024-06-17 18:02:05+01"",""4.360"""
"4254487,""202035132"",""2024-06-17 17:47:05+01"",""5.960"""
"4254488,""202035132"",""2024-06-17 17:32:05+01"",""5.120"""
"4254489,""202035132"",""2024-06-17 17:17:05+01"",""4.920"""
"4254490,""202035132"",""2024-06-17 17:02:13+01"",""6.080"""
"4252485,""202035132"",""2024-06-17 16:46:26+01"",""5.120"""
"4252486,""202035132"",""2024-06-17 16:31:26+01"",""6.480"""
"4252487,""202035132"",""2024-06-17 16:16:26+01"",""6.560"""
"4252488,""202035132"",""2024-06-17 16:01:26+01"",""4.560"""
"4252489,""202035132"",""2024-06-17 15:46:26+01"",""5.280"""
"4252490,""202035132"",""2024-06-17 15:31:26+01"",""4.320"""
"4252491,""202035132"",""2024-06-17 15:16:26+01"",""5.000"""
"4252492,""202035132"",""2024-06-17 15:01:26+01"",""5.000"""
"4252493,""202035132"",""2024-06-17 14:46:26+01"",""4.040"""
"4252494,""202035132"",""2024-06-17 14:31:26+01"",""4.240"""
"4252495,""202035132"",""2024-06-17 14:16:26+01"",""4.640"""
"4252496,""202035132"",""2024-06-17 14:01:26+01"",""4.520"""
"4252497,""202035132"",""2024-06-17 13:46:26+01"",""4.640"""
"4252498,""202035132"",""2024-06-17 13:31:26+01"",""5.000"""
"4252499,""202035132"",""2024-06-17 13:16:26+01"",""6.480"""
"5589648,""202035132"",""2024-06-17 13:15:01+01"",""0.000"""
"4252500,""202035132"",""2024-06-17 13:01:34+01"",""7.000"""
"5589649,""202035132"",""2024-06-17 13:00:01+01"",""0.000"""
"4250356,""202035132"",""2024-06-17 12:45:45+01"",""6.600"""
"4250357,""202035132"",""2024-06-17 12:30:45+01"",""8.120"""
"4250358,""202035132"",""2024-06-17 12:15:45+01"",""7.800"""
"4250359,""202035132"",""2024-06-17 12:00:45+01"",""8.520"""
"5589650,""202035132"",""2024-06-17 11:59:59+01"",""0.000"""
"4250360,""202035132"",""2024-06-17 11:45:45+01"",""6.880"""
"4250361,""202035132"",""2024-06-17 11:30:45+01"",""7.080"""
"4250362,""202035132"",""2024-06-17 11:15:45+01"",""7.120"""
"5589651,""202035132"",""2024-06-17 11:15:01+01"",""0.000"""
"4250363,""202035132"",""2024-06-17 11:00:45+01"",""7.120"""
"5589652,""202035132"",""2024-06-17 11:00:01+01"",""0.000"""
"4250364,""202035132"",""2024-06-17 10:45:45+01"",""7.240"""
"5589653,""202035132"",""2024-06-17 10:44:59+01"",""0.000"""
"4250365,""202035132"",""2024-06-17 10:30:45+01"",""10.120"""
"5589654,""202035132"",""2024-06-17 10:29:59+01"",""0.000"""
"4250366,""202035132"",""2024-06-17 10:15:45+01"",""8.280"""
"5589655,""202035132"",""2024-06-17 10:14:59+01"",""0.000"""
"4250367,""202035132"",""2024-06-17 10:00:45+01"",""6.280"""
"5589656,""202035132"",""2024-06-17 09:59:59+01"",""0.000"""
"4250368,""202035132"",""2024-06-17 09:45:45+01"",""7.120"""
"5589657,""202035132"",""2024-06-17 09:32:16+01"",""0.000"""
"4250369,""202035132"",""2024-06-17 09:30:45+01"",""5.720"""
"5589658,""202035132"",""2024-06-17 09:17:16+01"",""0.000"""
"4250370,""202035132"",""2024-06-17 09:15:45+01"",""6.160"""
"5589659,""202035132"",""2024-06-17 09:02:16+01"",""0.000"""
"4250371,""202035132"",""2024-06-17 09:00:54+01"",""6.840"""
"5589660,""202035132"",""2024-06-17 08:47:16+01"",""0.000"""
"4248264,""202035132"",""2024-06-17 08:45:06+01"",""7.440"""
"4248265,""202035132"",""2024-06-17 08:30:06+01"",""7.040"""
"4248266,""202035132"",""2024-06-17 08:15:06+01"",""5.320"""
"4248267,""202035132"",""2024-06-17 08:00:06+01"",""5.720"""
"4248268,""202035132"",""2024-06-17 07:45:06+01"",""5.680"""
"4248269,""202035132"",""2024-06-17 07:30:06+01"",""5.800"""
"4248270,""202035132"",""2024-06-17 07:15:06+01"",""5.800"""
"4248271,""202035132"",""2024-06-17 07:00:06+01"",""5.240"""
"4248272,""202035132"",""2024-06-17 06:45:06+01"",""4.960"""
"4248273,""202035132"",""2024-06-17 06:30:06+01"",""4.360"""
"4248274,""202035132"",""2024-06-17 06:15:06+01"",""3.480"""
"4248275,""202035132"",""2024-06-17 06:00:06+01"",""1.080"""
"4248276,""202035132"",""2024-06-17 05:45:06+01"",""0.960"""
"4248277,""202035132"",""2024-06-17 05:30:06+01"",""0.880"""
"4248278,""202035132"",""2024-06-17 05:15:06+01"",""0.640"""
"4248279,""202035132"",""2024-06-17 05:00:14+01"",""0.680"""
"4246085,""202035132"",""2024-06-17 04:44:26+01"",""0.440"""
"4246086,""202035132"",""2024-06-17 04:29:26+01"",""0.360"""
"4246087,""202035132"",""2024-06-17 04:14:26+01"",""0.280"""
"4246088,""202035132"",""2024-06-17 03:59:26+01"",""0.400"""
"4246089,""202035132"",""2024-06-17 03:44:26+01"",""0.320"""
"4246090,""202035132"",""2024-06-17 03:29:26+01"",""0.320"""
"4246091,""202035132"",""2024-06-17 03:14:26+01"",""0.320"""
"4246092,""202035132"",""2024-06-17 02:59:26+01"",""0.840"""
"4246093,""202035132"",""2024-06-17 02:44:26+01"",""4.800"""
"4246094,""202035132"",""2024-06-17 02:29:26+01"",""4.280"""
"4246095,""202035132"",""2024-06-17 02:14:26+01"",""3.880"""
"4246096,""202035132"",""2024-06-17 01:59:26+01"",""0.240"""
"4246097,""202035132"",""2024-06-17 01:44:26+01"",""0.440"""
"4246098,""202035132"",""2024-06-17 01:29:26+01"",""1.040"""
"4246099,""202035132"",""2024-06-17 01:14:26+01"",""0.920"""
"4246100,""202035132"",""2024-06-17 00:59:34+01"",""0.680"""
"4244013,""202035132"",""2024-06-17 00:43:46+01"",""0.640"""
"4244014,""202035132"",""2024-06-17 00:28:46+01"",""0.600"""
"4244015,""202035132"",""2024-06-17 00:13:46+01"",""2.240"""
"4244016,""202035132"",""2024-06-16 23:58:46+01"",""2.960"""
"4244017,""202035132"",""2024-06-16 23:43:46+01"",""3.360"""
"4244018,""202035132"",""2024-06-16 23:28:46+01"",""3.440"""
"4244019,""202035132"",""2024-06-16 23:13:46+01"",""3.120"""
"4244020,""202035132"",""2024-06-16 22:58:46+01"",""3.480"""
"4244021,""202035132"",""2024-06-16 22:43:46+01"",""3.040"""
"4244022,""202035132"",""2024-06-16 22:28:46+01"",""4.080"""
"4244023,""202035132"",""2024-06-16 22:13:46+01"",""4.280"""
"4244024,""202035132"",""2024-06-16 21:58:46+01"",""4.000"""
