Time,flow,Month,day_of_month,day_of_week,Hour,Minute
2024-05-26 20:45:00,6.16,5,26,6,20,45
2024-05-26 21:00:00,6.44,5,26,6,21,0
2024-05-26 21:15:00,4.92,5,26,6,21,15
2024-05-26 21:30:00,5.04,5,26,6,21,30
2024-05-26 21:45:00,5.32,5,26,6,21,45
2024-05-26 22:00:00,4.92,5,26,6,22,0
2024-05-26 22:15:00,4.88,5,26,6,22,15
2024-05-26 22:30:00,5.44,5,26,6,22,30
2024-05-26 22:45:00,4.6,5,26,6,22,45
2024-05-26 23:00:00,4.92,5,26,6,23,0
2024-05-26 23:15:00,4.72,5,26,6,23,15
2024-05-26 23:30:00,4.92,5,26,6,23,30
2024-05-26 23:45:00,4.12,5,26,6,23,45
2024-05-27 00:00:00,4.76,5,27,0,0,0
2024-05-27 00:15:00,3.84,5,27,0,0,15
2024-05-27 00:30:00,3.2,5,27,0,0,30
2024-05-27 00:45:00,2.72,5,27,0,0,45
2024-05-27 01:00:00,1.84,5,27,0,1,0
2024-05-27 01:15:00,1.52,5,27,0,1,15
2024-05-27 01:30:00,1.56,5,27,0,1,30
2024-05-27 01:45:00,1.44,5,27,0,1,45
2024-05-27 02:00:00,2.48,5,27,0,2,0
2024-05-27 02:15:00,5.2,5,27,0,2,15
2024-05-27 02:30:00,5.52,5,27,0,2,30
2024-05-27 02:45:00,4.6,5,27,0,2,45
2024-05-27 03:00:00,1.36,5,27,0,3,0
2024-05-27 03:15:00,3.32,5,27,0,3,15
2024-05-27 03:30:00,1.92,5,27,0,3,30
2024-05-27 03:45:00,1.64,5,27,0,3,45
2024-05-27 04:00:00,1.36,5,27,0,4,0
2024-05-27 04:15:00,2.48,5,27,0,4,15
2024-05-27 04:30:00,1.36,5,27,0,4,30
2024-05-27 04:45:00,1.36,5,27,0,4,45
2024-05-27 05:00:00,1.6,5,27,0,5,0
2024-05-27 05:15:00,1.52,5,27,0,5,15
2024-05-27 05:30:00,1.64,5,27,0,5,30
2024-05-27 05:45:00,1.72,5,27,0,5,45
2024-05-27 06:00:00,1.84,5,27,0,6,0
2024-05-27 06:15:00,3.36,5,27,0,6,15
2024-05-27 06:30:00,3.92,5,27,0,6,30
2024-05-27 06:45:00,5.12,5,27,0,6,45
2024-05-27 07:00:00,5.08,5,27,0,7,0
2024-05-27 07:15:00,7.96,5,27,0,7,15
2024-05-27 07:30:00,6.2,5,27,0,7,30
2024-05-27 07:45:00,6.2,5,27,0,7,45
2024-05-27 08:00:00,6.16,5,27,0,8,0
2024-05-27 08:15:00,7.36,5,27,0,8,15
2024-05-27 08:30:00,7.0,5,27,0,8,30
2024-05-27 08:45:00,5.96,5,27,0,8,45
2024-05-27 09:00:00,7.92,5,27,0,9,0
2024-05-27 09:15:00,7.56,5,27,0,9,15
2024-05-27 09:30:00,5.0,5,27,0,9,30
2024-05-27 09:45:00,5.52,5,27,0,9,45
2024-05-27 10:00:00,5.76,5,27,0,10,0
2024-05-27 10:15:00,8.44,5,27,0,10,15
2024-05-27 10:30:00,7.32,5,27,0,10,30
2024-05-27 10:45:00,10.2,5,27,0,10,45
2024-05-27 11:00:00,6.76,5,27,0,11,0
2024-05-27 11:15:00,6.56,5,27,0,11,15
2024-05-27 11:30:00,6.56,5,27,0,11,30
2024-05-27 11:45:00,7.6,5,27,0,11,45
2024-05-27 12:00:00,6.72,5,27,0,12,0
2024-05-27 12:15:00,7.36,5,27,0,12,15
2024-05-27 12:30:00,9.04,5,27,0,12,30
2024-05-27 12:45:00,8.44,5,27,0,12,45
2024-05-27 13:00:00,5.48,5,27,0,13,0
2024-05-27 13:15:00,5.52,5,27,0,13,15
2024-05-27 13:30:00,5.76,5,27,0,13,30
2024-05-27 13:45:00,6.84,5,27,0,13,45
2024-05-27 14:00:00,6.2,5,27,0,14,0
2024-05-27 14:15:00,5.4,5,27,0,14,15
2024-05-27 14:30:00,5.4,5,27,0,14,30
2024-05-27 14:45:00,5.44,5,27,0,14,45
2024-05-27 15:00:00,4.88,5,27,0,15,0
2024-05-27 15:15:00,5.12,5,27,0,15,15
2024-05-27 15:30:00,7.24,5,27,0,15,30
2024-05-27 15:45:00,5.56,5,27,0,15,45
2024-05-27 16:00:00,5.28,5,27,0,16,0
2024-05-27 16:15:00,6.96,5,27,0,16,15
2024-05-27 16:30:00,6.84,5,27,0,16,30
2024-05-27 16:45:00,6.76,5,27,0,16,45
2024-05-27 17:00:00,6.36,5,27,0,17,0
2024-05-27 17:15:00,5.64,5,27,0,17,15
2024-05-27 17:30:00,5.64,5,27,0,17,30
2024-05-27 17:45:00,5.2,5,27,0,17,45
2024-05-27 18:00:00,5.52,5,27,0,18,0
2024-05-27 18:15:00,5.12,5,27,0,18,15
2024-05-27 18:30:00,5.36,5,27,0,18,30
2024-05-27 18:45:00,7.24,5,27,0,18,45
2024-05-27 19:00:00,4.72,5,27,0,19,0
2024-05-27 19:15:00,6.0,5,27,0,19,15
2024-05-27 19:30:00,5.52,5,27,0,19,30
2024-05-27 19:45:00,6.12,5,27,0,19,45
2024-05-27 20:00:00,6.0,5,27,0,20,0
2024-05-27 20:15:00,7.16,5,27,0,20,15
2024-05-27 20:30:00,7.4,5,27,0,20,30
2024-05-27 20:45:00,5.36,5,27,0,20,45
2024-05-27 21:00:00,5.72,5,27,0,21,0
2024-05-27 21:15:00,4.68,5,27,0,21,15
2024-05-27 21:30:00,4.88,5,27,0,21,30
2024-05-27 21:45:00,4.96,5,27,0,21,45
2024-05-27 22:00:00,6.04,5,27,0,22,0
2024-05-27 22:15:00,4.36,5,27,0,22,15
2024-05-27 22:30:00,5.72,5,27,0,22,30
2024-05-27 22:45:00,5.52,5,27,0,22,45
2024-05-27 23:00:00,4.24,5,27,0,23,0
2024-05-27 23:15:00,3.64,5,27,0,23,15
2024-05-27 23:30:00,3.64,5,27,0,23,30
2024-05-27 23:45:00,3.56,5,27,0,23,45
2024-05-28 00:00:00,3.88,5,28,1,0,0
2024-05-28 00:15:00,1.4,5,28,1,0,15
2024-05-28 00:30:00,1.92,5,28,1,0,30
2024-05-28 00:45:00,2.16,5,28,1,0,45
2024-05-28 01:00:00,2.12,5,28,1,1,0
2024-05-28 01:15:00,1.96,5,28,1,1,15
2024-05-28 01:30:00,1.48,5,28,1,1,30
2024-05-28 01:45:00,0.76,5,28,1,1,45
2024-05-28 02:00:00,2.88,5,28,1,2,0
2024-05-28 02:15:00,4.6,5,28,1,2,15
2024-05-28 02:30:00,5.6,5,28,1,2,30
2024-05-28 02:45:00,2.76,5,28,1,2,45
2024-05-28 03:00:00,0.64,5,28,1,3,0
2024-05-28 03:15:00,0.68,5,28,1,3,15
2024-05-28 03:30:00,0.68,5,28,1,3,30
2024-05-28 03:45:00,0.76,5,28,1,3,45
2024-05-28 04:00:00,0.68,5,28,1,4,0
2024-05-28 04:15:00,2.6,5,28,1,4,15
2024-05-28 04:30:00,0.64,5,28,1,4,30
2024-05-28 04:45:00,0.88,5,28,1,4,45
2024-05-28 05:00:00,0.72,5,28,1,5,0
2024-05-28 05:15:00,0.92,5,28,1,5,15
2024-05-28 05:30:00,0.76,5,28,1,5,30
2024-05-28 05:45:00,0.84,5,28,1,5,45
2024-05-28 06:00:00,1.08,5,28,1,6,0
2024-05-28 06:15:00,1.16,5,28,1,6,15
2024-05-28 06:30:00,3.56,5,28,1,6,30
2024-05-28 06:45:00,8.12,5,28,1,6,45
2024-05-28 07:00:00,5.2,5,28,1,7,0
2024-05-28 07:15:00,4.4,5,28,1,7,15
2024-05-28 07:30:00,4.76,5,28,1,7,30
2024-05-28 07:45:00,4.84,5,28,1,7,45
2024-05-28 08:00:00,4.68,5,28,1,8,0
2024-05-28 08:15:00,6.64,5,28,1,8,15
2024-05-28 08:30:00,5.92,5,28,1,8,30
2024-05-28 08:45:00,5.6,5,28,1,8,45
2024-05-28 09:00:00,5.76,5,28,1,9,0
2024-05-28 09:15:00,5.88,5,28,1,9,15
2024-05-28 09:30:00,5.44,5,28,1,9,30
2024-05-28 09:45:00,6.44,5,28,1,9,45
2024-05-28 10:00:00,7.96,5,28,1,10,0
2024-05-28 10:15:00,6.6,5,28,1,10,15
2024-05-28 10:30:00,7.32,5,28,1,10,30
2024-05-28 10:45:00,5.36,5,28,1,10,45
2024-05-28 11:00:00,6.4,5,28,1,11,0
2024-05-28 11:15:00,9.92,5,28,1,11,15
2024-05-28 11:30:00,7.0,5,28,1,11,30
2024-05-28 11:45:00,7.88,5,28,1,11,45
2024-05-28 12:00:00,6.24,5,28,1,12,0
2024-05-28 12:15:00,7.68,5,28,1,12,15
2024-05-28 12:30:00,8.6,5,28,1,12,30
2024-05-28 12:45:00,8.6,5,28,1,12,45
2024-05-28 13:00:00,7.28,5,28,1,13,0
2024-05-28 13:15:00,5.08,5,28,1,13,15
2024-05-28 13:30:00,5.6,5,28,1,13,30
2024-05-28 13:45:00,5.56,5,28,1,13,45
2024-05-28 14:00:00,6.0,5,28,1,14,0
2024-05-28 14:15:00,6.0,5,28,1,14,15
2024-05-28 14:30:00,5.2,5,28,1,14,30
2024-05-28 14:45:00,5.12,5,28,1,14,45
2024-05-28 15:00:00,4.56,5,28,1,15,0
2024-05-28 15:15:00,4.72,5,28,1,15,15
2024-05-28 15:30:00,5.52,5,28,1,15,30
2024-05-28 15:45:00,5.72,5,28,1,15,45
2024-05-28 16:00:00,5.04,5,28,1,16,0
2024-05-28 16:15:00,4.84,5,28,1,16,15
2024-05-28 16:30:00,4.84,5,28,1,16,30
2024-05-28 16:45:00,4.84,5,28,1,16,45
2024-05-28 17:00:00,5.4,5,28,1,17,0
2024-05-28 17:15:00,5.24,5,28,1,17,15
2024-05-28 17:30:00,7.0,5,28,1,17,30
2024-05-28 17:45:00,6.64,5,28,1,17,45
2024-05-28 18:00:00,7.16,5,28,1,18,0
2024-05-28 18:15:00,6.04,5,28,1,18,15
2024-05-28 18:30:00,7.08,5,28,1,18,30
2024-05-28 18:45:00,7.84,5,28,1,18,45
2024-05-28 19:00:00,6.16,5,28,1,19,0
2024-05-28 19:15:00,8.52,5,28,1,19,15
2024-05-28 19:30:00,7.6,5,28,1,19,30
2024-05-28 19:45:00,7.28,5,28,1,19,45
2024-05-28 20:00:00,6.88,5,28,1,20,0
2024-05-28 20:15:00,7.6,5,28,1,20,15
2024-05-28 20:30:00,7.84,5,28,1,20,30
2024-05-28 20:45:00,8.6,5,28,1,20,45
2024-05-28 21:00:00,6.24,5,28,1,21,0
2024-05-28 21:15:00,6.48,5,28,1,21,15
2024-05-28 21:30:00,6.24,5,28,1,21,30
2024-05-28 21:45:00,4.8,5,28,1,21,45
2024-05-28 22:00:00,5.36,5,28,1,22,0
2024-05-28 22:15:00,4.84,5,28,1,22,15
2024-05-28 22:30:00,4.6,5,28,1,22,30
2024-05-28 22:45:00,5.8,5,28,1,22,45
2024-05-28 23:00:00,7.48,5,28,1,23,0
2024-05-28 23:15:00,5.56,5,28,1,23,15
2024-05-28 23:30:00,5.76,5,28,1,23,30
2024-05-28 23:45:00,4.96,5,28,1,23,45
2024-05-29 00:00:00,5.04,5,29,2,0,0
2024-05-29 00:15:00,4.88,5,29,2,0,15
2024-05-29 00:30:00,2.04,5,29,2,0,30
2024-05-29 00:45:00,1.96,5,29,2,0,45
2024-05-29 01:00:00,1.28,5,29,2,1,0
2024-05-29 01:15:00,0.84,5,29,2,1,15
2024-05-29 01:30:00,0.84,5,29,2,1,30
2024-05-29 01:45:00,0.84,5,29,2,1,45
2024-05-29 02:00:00,0.84,5,29,2,2,0
2024-05-29 02:15:00,3.96,5,29,2,2,15
2024-05-29 02:30:00,4.6,5,29,2,2,30
2024-05-29 02:45:00,4.96,5,29,2,2,45
2024-05-29 03:00:00,1.6,5,29,2,3,0
2024-05-29 03:15:00,0.76,5,29,2,3,15
2024-05-29 03:30:00,0.64,5,29,2,3,30
2024-05-29 03:45:00,1.0,5,29,2,3,45
2024-05-29 04:00:00,3.16,5,29,2,4,0
2024-05-29 04:15:00,3.08,5,29,2,4,15
2024-05-29 04:30:00,0.84,5,29,2,4,30
2024-05-29 04:45:00,1.0,5,29,2,4,45
2024-05-29 05:00:00,0.8,5,29,2,5,0
2024-05-29 05:15:00,0.84,5,29,2,5,15
2024-05-29 05:30:00,0.88,5,29,2,5,30
2024-05-29 05:45:00,0.92,5,29,2,5,45
2024-05-29 06:00:00,1.32,5,29,2,6,0
2024-05-29 06:15:00,1.88,5,29,2,6,15
2024-05-29 06:30:00,3.48,5,29,2,6,30
2024-05-29 06:45:00,3.72,5,29,2,6,45
2024-05-29 07:00:00,4.08,5,29,2,7,0
2024-05-29 07:15:00,4.76,5,29,2,7,15
2024-05-29 07:30:00,5.04,5,29,2,7,30
2024-05-29 07:45:00,5.36,5,29,2,7,45
2024-05-29 08:00:00,5.36,5,29,2,8,0
2024-05-29 08:15:00,5.6,5,29,2,8,15
2024-05-29 08:30:00,7.4,5,29,2,8,30
2024-05-29 08:45:00,5.52,5,29,2,8,45
2024-05-29 09:00:00,5.84,5,29,2,9,0
2024-05-29 09:15:00,4.92,5,29,2,9,15
2024-05-29 09:30:00,5.4,5,29,2,9,30
2024-05-29 09:45:00,7.28,5,29,2,9,45
2024-05-29 10:00:00,9.96,5,29,2,10,0
2024-05-29 10:15:00,6.36,5,29,2,10,15
2024-05-29 10:30:00,6.2,5,29,2,10,30
2024-05-29 10:45:00,5.0,5,29,2,10,45
2024-05-29 11:00:00,5.16,5,29,2,11,0
2024-05-29 11:15:00,5.48,5,29,2,11,15
2024-05-29 11:30:00,6.56,5,29,2,11,30
2024-05-29 11:45:00,7.64,5,29,2,11,45
2024-05-29 12:00:00,5.6,5,29,2,12,0
2024-05-29 12:15:00,5.24,5,29,2,12,15
2024-05-29 12:30:00,7.92,5,29,2,12,30
2024-05-29 12:45:00,7.16,5,29,2,12,45
2024-05-29 13:00:00,6.52,5,29,2,13,0
2024-05-29 13:15:00,5.6,5,29,2,13,15
2024-05-29 13:30:00,5.96,5,29,2,13,30
2024-05-29 13:45:00,5.36,5,29,2,13,45
2024-05-29 14:00:00,5.2,5,29,2,14,0
2024-05-29 14:15:00,6.28,5,29,2,14,15
2024-05-29 14:30:00,6.08,5,29,2,14,30
2024-05-29 14:45:00,4.44,5,29,2,14,45
2024-05-29 15:00:00,4.68,5,29,2,15,0
2024-05-29 15:15:00,5.68,5,29,2,15,15
2024-05-29 15:30:00,4.32,5,29,2,15,30
2024-05-29 15:45:00,4.4,5,29,2,15,45
2024-05-29 16:00:00,4.24,5,29,2,16,0
2024-05-29 16:15:00,3.92,5,29,2,16,15
2024-05-29 16:30:00,3.6,5,29,2,16,30
2024-05-29 16:45:00,4.36,5,29,2,16,45
2024-05-29 17:00:00,4.56,5,29,2,17,0
2024-05-29 17:15:00,5.0,5,29,2,17,15
2024-05-29 17:30:00,5.68,5,29,2,17,30
2024-05-29 17:45:00,6.0,5,29,2,17,45
2024-05-29 18:00:00,5.88,5,29,2,18,0
2024-05-29 18:15:00,5.28,5,29,2,18,15
2024-05-29 18:30:00,5.2,5,29,2,18,30
2024-05-29 18:45:00,7.32,5,29,2,18,45
2024-05-29 19:00:00,8.08,5,29,2,19,0
2024-05-29 19:15:00,7.96,5,29,2,19,15
2024-05-29 19:30:00,9.12,5,29,2,19,30
2024-05-29 19:45:00,11.0,5,29,2,19,45
2024-05-29 20:00:00,9.48,5,29,2,20,0
2024-05-29 20:15:00,8.4,5,29,2,20,15
2024-05-29 20:30:00,6.56,5,29,2,20,30
2024-05-29 20:45:00,7.56,5,29,2,20,45
2024-05-29 21:00:00,6.4,5,29,2,21,0
2024-05-29 21:15:00,4.92,5,29,2,21,15
2024-05-29 21:30:00,5.96,5,29,2,21,30
2024-05-29 21:45:00,5.72,5,29,2,21,45
2024-05-29 22:00:00,5.56,5,29,2,22,0
2024-05-29 22:15:00,6.84,5,29,2,22,15
2024-05-29 22:30:00,5.96,5,29,2,22,30
2024-05-29 22:45:00,5.56,5,29,2,22,45
2024-05-29 23:00:00,6.16,5,29,2,23,0
2024-05-29 23:15:00,4.44,5,29,2,23,15
2024-05-29 23:30:00,4.4,5,29,2,23,30
2024-05-29 23:45:00,4.84,5,29,2,23,45
2024-05-30 00:00:00,3.96,5,30,3,0,0
2024-05-30 00:15:00,4.52,5,30,3,0,15
2024-05-30 00:30:00,2.44,5,30,3,0,30
2024-05-30 00:45:00,2.56,5,30,3,0,45
2024-05-30 01:00:00,1.96,5,30,3,1,0
2024-05-30 01:15:00,1.96,5,30,3,1,15
2024-05-30 01:30:00,1.88,5,30,3,1,30
2024-05-30 01:45:00,1.8,5,30,3,1,45
2024-05-30 02:00:00,2.08,5,30,3,2,0
2024-05-30 02:15:00,5.32,5,30,3,2,15
2024-05-30 02:30:00,5.4,5,30,3,2,30
2024-05-30 02:45:00,5.44,5,30,3,2,45
2024-05-30 03:00:00,1.96,5,30,3,3,0
2024-05-30 03:15:00,1.72,5,30,3,3,15
2024-05-30 03:30:00,1.68,5,30,3,3,30
2024-05-30 03:45:00,2.0,5,30,3,3,45
2024-05-30 04:00:00,1.84,5,30,3,4,0
2024-05-30 04:15:00,1.76,5,30,3,4,15
2024-05-30 04:30:00,1.8,5,30,3,4,30
2024-05-30 04:45:00,1.92,5,30,3,4,45
2024-05-30 05:00:00,1.88,5,30,3,5,0
2024-05-30 05:15:00,1.92,5,30,3,5,15
2024-05-30 05:30:00,1.92,5,30,3,5,30
2024-05-30 05:45:00,2.08,5,30,3,5,45
2024-05-30 06:00:00,2.12,5,30,3,6,0
2024-05-30 06:15:00,3.52,5,30,3,6,15
2024-05-30 06:30:00,4.24,5,30,3,6,30
2024-05-30 06:45:00,4.32,5,30,3,6,45
2024-05-30 07:00:00,4.44,5,30,3,7,0
2024-05-30 07:15:00,5.4,5,30,3,7,15
2024-05-30 07:30:00,5.32,5,30,3,7,30
2024-05-30 07:45:00,5.0,5,30,3,7,45
2024-05-30 08:00:00,4.8,5,30,3,8,0
2024-05-30 08:15:00,5.96,5,30,3,8,15
2024-05-30 08:30:00,6.16,5,30,3,8,30
2024-05-30 08:45:00,6.72,5,30,3,8,45
2024-05-30 09:00:00,7.0,5,30,3,9,0
2024-05-30 09:15:00,6.64,5,30,3,9,15
2024-05-30 09:30:00,7.64,5,30,3,9,30
2024-05-30 09:45:00,8.4,5,30,3,9,45
2024-05-30 10:00:00,6.96,5,30,3,10,0
2024-05-30 10:15:00,7.48,5,30,3,10,15
2024-05-30 10:30:00,7.92,5,30,3,10,30
2024-05-30 10:45:00,6.8,5,30,3,10,45
2024-05-30 11:00:00,8.84,5,30,3,11,0
2024-05-30 11:15:00,10.08,5,30,3,11,15
2024-05-30 11:30:00,9.08,5,30,3,11,30
2024-05-30 11:45:00,8.12,5,30,3,11,45
2024-05-30 12:00:00,6.76,5,30,3,12,0
2024-05-30 12:15:00,6.8,5,30,3,12,15
2024-05-30 12:30:00,6.68,5,30,3,12,30
2024-05-30 12:45:00,6.16,5,30,3,12,45
2024-05-30 13:00:00,5.16,5,30,3,13,0
2024-05-30 13:15:00,5.08,5,30,3,13,15
2024-05-30 13:30:00,5.28,5,30,3,13,30
2024-05-30 13:45:00,5.76,5,30,3,13,45
2024-05-30 14:00:00,8.08,5,30,3,14,0
2024-05-30 14:15:00,4.04,5,30,3,14,15
2024-05-30 14:30:00,5.0,5,30,3,14,30
2024-05-30 14:45:00,4.84,5,30,3,14,45
2024-05-30 15:00:00,3.88,5,30,3,15,0
2024-05-30 15:15:00,5.32,5,30,3,15,15
2024-05-30 15:30:00,4.64,5,30,3,15,30
2024-05-30 15:45:00,4.36,5,30,3,15,45
2024-05-30 16:00:00,4.32,5,30,3,16,0
2024-05-30 16:15:00,4.2,5,30,3,16,15
2024-05-30 16:30:00,4.48,5,30,3,16,30
2024-05-30 16:45:00,4.48,5,30,3,16,45
2024-05-30 17:00:00,5.32,5,30,3,17,0
2024-05-30 17:15:00,6.2,5,30,3,17,15
2024-05-30 17:30:00,6.72,5,30,3,17,30
2024-05-30 17:45:00,5.2,5,30,3,17,45
2024-05-30 18:00:00,5.56,5,30,3,18,0
2024-05-30 18:15:00,5.84,5,30,3,18,15
2024-05-30 18:30:00,7.08,5,30,3,18,30
2024-05-30 18:45:00,7.08,5,30,3,18,45
2024-05-30 19:00:00,8.4,5,30,3,19,0
2024-05-30 19:15:00,6.24,5,30,3,19,15
2024-05-30 19:30:00,6.44,5,30,3,19,30
2024-05-30 19:45:00,6.4,5,30,3,19,45
2024-05-30 20:00:00,5.56,5,30,3,20,0
2024-05-30 20:15:00,7.2,5,30,3,20,15
2024-05-30 20:30:00,8.24,5,30,3,20,30
2024-05-30 20:45:00,6.4,5,30,3,20,45
2024-05-30 21:00:00,4.84,5,30,3,21,0
2024-05-30 21:15:00,6.04,5,30,3,21,15
2024-05-30 21:30:00,5.56,5,30,3,21,30
2024-05-30 21:45:00,6.4,5,30,3,21,45
2024-05-30 22:00:00,5.12,5,30,3,22,0
2024-05-30 22:15:00,5.84,5,30,3,22,15
2024-05-30 22:30:00,4.36,5,30,3,22,30
2024-05-30 22:45:00,5.96,5,30,3,22,45
2024-05-30 23:00:00,4.56,5,30,3,23,0
2024-05-30 23:15:00,4.36,5,30,3,23,15
2024-05-30 23:30:00,4.84,5,30,3,23,30
2024-05-30 23:45:00,4.96,5,30,3,23,45
2024-05-31 00:00:00,3.92,5,31,4,0,0
2024-05-31 00:15:00,2.76,5,31,4,0,15
2024-05-31 00:30:00,2.36,5,31,4,0,30
2024-05-31 00:45:00,1.92,5,31,4,0,45
2024-05-31 01:00:00,1.4,5,31,4,1,0
2024-05-31 01:15:00,1.24,5,31,4,1,15
2024-05-31 01:30:00,1.2,5,31,4,1,30
2024-05-31 01:45:00,1.28,5,31,4,1,45
2024-05-31 02:00:00,2.68,5,31,4,2,0
2024-05-31 02:15:00,4.96,5,31,4,2,15
2024-05-31 02:30:00,5.44,5,31,4,2,30
2024-05-31 02:45:00,3.96,5,31,4,2,45
2024-05-31 03:00:00,1.4,5,31,4,3,0
2024-05-31 03:15:00,1.24,5,31,4,3,15
2024-05-31 03:30:00,1.28,5,31,4,3,30
2024-05-31 03:45:00,2.08,5,31,4,3,45
2024-05-31 04:00:00,2.68,5,31,4,4,0
2024-05-31 04:15:00,1.44,5,31,4,4,15
2024-05-31 04:30:00,1.2,5,31,4,4,30
2024-05-31 04:45:00,1.32,5,31,4,4,45
2024-05-31 05:00:00,1.36,5,31,4,5,0
2024-05-31 05:15:00,1.52,5,31,4,5,15
2024-05-31 05:30:00,1.76,5,31,4,5,30
2024-05-31 05:45:00,1.8,5,31,4,5,45
2024-05-31 06:00:00,2.84,5,31,4,6,0
2024-05-31 06:15:00,5.16,5,31,4,6,15
2024-05-31 06:30:00,6.84,5,31,4,6,30
2024-05-31 06:45:00,5.28,5,31,4,6,45
2024-05-31 07:00:00,5.92,5,31,4,7,0
2024-05-31 07:15:00,6.16,5,31,4,7,15
2024-05-31 07:30:00,6.96,5,31,4,7,30
2024-05-31 07:45:00,7.48,5,31,4,7,45
2024-05-31 08:00:00,8.4,5,31,4,8,0
2024-05-31 08:15:00,7.4,5,31,4,8,15
2024-05-31 08:30:00,7.92,5,31,4,8,30
2024-05-31 08:45:00,7.44,5,31,4,8,45
2024-05-31 09:00:00,7.72,5,31,4,9,0
2024-05-31 09:15:00,6.72,5,31,4,9,15
2024-05-31 09:30:00,6.96,5,31,4,9,30
2024-05-31 09:45:00,7.68,5,31,4,9,45
2024-05-31 10:00:00,6.08,5,31,4,10,0
2024-05-31 10:15:00,7.92,5,31,4,10,15
2024-05-31 10:30:00,8.08,5,31,4,10,30
2024-05-31 10:45:00,8.56,5,31,4,10,45
2024-05-31 11:00:00,8.12,5,31,4,11,0
2024-05-31 11:15:00,6.92,5,31,4,11,15
2024-05-31 11:30:00,7.96,5,31,4,11,30
2024-05-31 11:45:00,8.48,5,31,4,11,45
2024-05-31 12:00:00,6.76,5,31,4,12,0
2024-05-31 12:15:00,7.36,5,31,4,12,15
2024-05-31 12:30:00,8.0,5,31,4,12,30
2024-05-31 12:45:00,6.48,5,31,4,12,45
2024-05-31 13:00:00,6.6,5,31,4,13,0
2024-05-31 13:15:00,5.68,5,31,4,13,15
2024-05-31 13:30:00,7.24,5,31,4,13,30
2024-05-31 13:45:00,6.4,5,31,4,13,45
2024-05-31 14:00:00,6.24,5,31,4,14,0
2024-05-31 14:15:00,6.56,5,31,4,14,15
2024-05-31 14:30:00,5.76,5,31,4,14,30
2024-05-31 14:45:00,5.16,5,31,4,14,45
2024-05-31 15:00:00,5.36,5,31,4,15,0
2024-05-31 15:15:00,5.2,5,31,4,15,15
2024-05-31 15:30:00,6.24,5,31,4,15,30
2024-05-31 15:45:00,6.24,5,31,4,15,45
2024-05-31 16:00:00,5.44,5,31,4,16,0
2024-05-31 16:15:00,6.0,5,31,4,16,15
2024-05-31 16:30:00,6.16,5,31,4,16,30
2024-05-31 16:45:00,5.8,5,31,4,16,45
2024-05-31 17:00:00,5.76,5,31,4,17,0
2024-05-31 17:15:00,7.12,5,31,4,17,15
2024-05-31 17:30:00,7.24,5,31,4,17,30
2024-05-31 17:45:00,6.92,5,31,4,17,45
2024-05-31 18:00:00,8.56,5,31,4,18,0
2024-05-31 18:15:00,5.92,5,31,4,18,15
2024-05-31 18:30:00,5.8,5,31,4,18,30
2024-05-31 18:45:00,6.4,5,31,4,18,45
2024-05-31 19:00:00,7.64,5,31,4,19,0
2024-05-31 19:15:00,9.32,5,31,4,19,15
2024-05-31 19:30:00,7.84,5,31,4,19,30
2024-05-31 19:45:00,7.84,5,31,4,19,45
2024-05-31 20:00:00,8.2,5,31,4,20,0
2024-05-31 20:15:00,7.16,5,31,4,20,15
2024-05-31 20:30:00,9.12,5,31,4,20,30
2024-05-31 20:45:00,9.24,5,31,4,20,45
2024-05-31 21:00:00,7.52,5,31,4,21,0
2024-05-31 21:15:00,7.96,5,31,4,21,15
2024-05-31 21:30:00,6.92,5,31,4,21,30
2024-05-31 21:45:00,5.32,5,31,4,21,45
2024-05-31 22:00:00,5.08,5,31,4,22,0
2024-05-31 22:15:00,5.16,5,31,4,22,15
2024-05-31 22:30:00,5.2,5,31,4,22,30
2024-05-31 22:45:00,4.8,5,31,4,22,45
2024-05-31 23:00:00,6.52,5,31,4,23,0
2024-05-31 23:15:00,5.4,5,31,4,23,15
2024-05-31 23:30:00,4.84,5,31,4,23,30
2024-05-31 23:45:00,5.4,5,31,4,23,45
2024-06-01 00:00:00,4.92,6,1,5,0,0
2024-06-01 00:15:00,4.72,6,1,5,0,15
2024-06-01 00:30:00,2.96,6,1,5,0,30
2024-06-01 00:45:00,2.12,6,1,5,0,45
2024-06-01 01:00:00,2.2,6,1,5,1,0
2024-06-01 01:15:00,1.96,6,1,5,1,15
2024-06-01 01:30:00,1.84,6,1,5,1,30
2024-06-01 01:45:00,2.0,6,1,5,1,45
2024-06-01 02:00:00,1.56,6,1,5,2,0
2024-06-01 02:15:00,3.72,6,1,5,2,15
2024-06-01 02:30:00,4.84,6,1,5,2,30
2024-06-01 02:45:00,5.2,6,1,5,2,45
2024-06-01 03:00:00,3.36,6,1,5,3,0
2024-06-01 03:15:00,1.76,6,1,5,3,15
2024-06-01 03:30:00,1.68,6,1,5,3,30
2024-06-01 03:45:00,1.68,6,1,5,3,45
2024-06-01 04:00:00,1.8,6,1,5,4,0
2024-06-01 04:15:00,1.68,6,1,5,4,15
2024-06-01 04:30:00,1.84,6,1,5,4,30
2024-06-01 04:45:00,1.72,6,1,5,4,45
2024-06-01 05:00:00,1.76,6,1,5,5,0
2024-06-01 05:15:00,1.68,6,1,5,5,15
2024-06-01 05:30:00,1.84,6,1,5,5,30
2024-06-01 05:45:00,1.92,6,1,5,5,45
